model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
starcoder-instruct-15B,I,SignInSystemSuccess.py,SignInSystem,Success,28.0,0.0,9.0,13.0,0.0,1.0,1.0
starcoder-instruct-15B,I,SnakeError.py,Snake,Error,0.0,0.0,,0.0,0.0,0.0,0.0
starcoder-instruct-15B,I,SplitSentenceError.py,SplitSentence,Error,0.0,0.0,,0.0,0.0,0.0,0.0
starcoder-instruct-15B,I,SQLGeneratorError.py,SQLGenerator,Error,6.0,0.0,,4.0,0.0,0.0,0.0
starcoder-instruct-15B,I,SQLQueryBuilderError.py,SQLQueryBuilder,Error,2.0,5.0,,1.0,1.0,0.0,0.0
starcoder-instruct-15B,I,Statistics3Error.py,Statistics3,Error,41.0,30.0,9.0,12.0,6.0,0.0,0.0
starcoder-instruct-15B,I,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,29.0,0.0,12.0,15.0,0.0,0.0,0.0
starcoder-instruct-15B,I,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,8.0,0.0,,5.0,0.0,0.0,0.0
starcoder-instruct-15B,I,TextFileProcessorFail.py,TextFileProcessor,Fail,19.0,0.0,,6.0,0.0,0.0,0.0
starcoder-instruct-15B,I,ThermostatError.py,Thermostat,Error,39.0,0.0,13.0,15.0,0.0,0.0,0.0
starcoder-instruct-15B,I,TicTacToeFail.py,TicTacToe,Fail,31.0,2.0,17.0,15.0,1.0,0.0,0.0
starcoder-instruct-15B,I,TimeUtilsError.py,TimeUtils,Error,23.0,0.0,,8.0,0.0,0.0,0.0
starcoder-instruct-15B,I,TriCalculatorFail.py,TriCalculator,Fail,31.0,10.0,3.0,9.0,2.0,0.0,0.0
starcoder-instruct-15B,I,TwentyFourPointGamePartialSuccess.py,TwentyFourPointGame,PartialSuccess,19.0,5.0,2.0,6.0,1.0,0.0,0.0
starcoder-instruct-15B,I,URLHandlerError.py,URLHandler,Error,8.0,0.0,,6.0,0.0,0.0,0.0
starcoder-instruct-15B,I,UrlPathError.py,UrlPath,Error,17.0,5.0,2.0,6.0,1.0,0.0,0.0
starcoder-instruct-15B,I,UserLoginDBError.py,UserLoginDB,Error,0.0,0.0,,0.0,0.0,0.0,0.0
starcoder-instruct-15B,I,VectorUtilError.py,VectorUtil,Error,10.0,20.0,,4.0,4.0,0.0,0.0
starcoder-instruct-15B,I,VendingMachineError.py,VendingMachine,Error,23.0,0.0,6.0,9.0,0.0,0.0,0.0
starcoder-instruct-15B,I,WarehouseError.py,Warehouse,Error,0.0,0.0,,0.0,0.0,0.0,0.0
starcoder-instruct-15B,I,WeatherSystemError.py,WeatherSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
starcoder-instruct-15B,I,Words2NumbersError.py,Words2Numbers,Error,26.0,0.0,7.0,9.0,0.0,0.0,0.0
starcoder-instruct-15B,I,XMLProcessorFail.py,XMLProcessor,Fail,22.0,5.0,4.0,7.0,1.0,0.0,0.0
starcoder-instruct-15B,I,ZipFileProcessorError.py,ZipFileProcessor,Error,36.0,0.0,7.0,7.0,0.0,0.0,0.0
Vicuna,H,AccessGatewayFilterError.py,AccessGatewayFilter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,AreaCalculatorError.py,AreaCalculator,Error,14.0,0.0,,6.0,0.0,0.0,0.0
Vicuna,H,ArgumentParserError.py,ArgumentParser,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,ArrangementCalculatorError.py,ArrangementCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,AssessmentSystemSuccess.py,AssessmentSystem,Success,0.0,0.0,,0.0,0.0,1.0,1.0
Vicuna,H,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,AvgPartitionError.py,AvgPartition,Error,18.0,5.0,4.0,5.0,1.0,0.0,0.0
Vicuna,H,BalancedBracketsFail.py,BalancedBrackets,Fail,15.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,H,BankAccountError.py,BankAccount,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,BigNumCalculatorError.py,BigNumCalculator,Error,38.0,10.0,15.0,12.0,2.0,0.0,0.0
Vicuna,H,BinaryDataProcessorError.py,BinaryDataProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,BitStatusUtilError.py,BitStatusUtil,Error,23.0,27.0,15.0,19.0,5.0,0.0,0.0
Vicuna,H,BlackjackGameError.py,BlackjackGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,BookManagementDBError.py,BookManagementDB,Error,25.0,5.0,,7.0,1.0,0.0,0.0
Vicuna,H,BookManagementError.py,BookManagement,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,BoyerMooreSearchError.py,BoyerMooreSearch,Error,30.0,6.0,15.0,13.0,3.0,0.0,0.0
Vicuna,H,CalculatorError.py,Calculator,Error,66.0,24.0,28.0,14.0,3.0,0.0,0.0
Vicuna,H,CalendarUtilError.py,CalendarUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,CamelCaseMapFail.py,CamelCaseMap,Fail,18.0,0.0,2.0,10.0,0.0,0.0,0.0
Vicuna,H,ChandrasekharSieveFail.py,ChandrasekharSieve,Fail,17.0,0.0,8.0,7.0,0.0,0.0,0.0
Vicuna,H,ChatFail.py,Chat,Fail,38.0,0.0,6.0,12.0,0.0,0.0,0.0
Vicuna,H,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,ClassroomError.py,Classroom,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,CombinationCalculatorError.py,CombinationCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,ComplexCalculatorFail.py,ComplexCalculator,Fail,15.0,5.0,,5.0,1.0,0.0,0.0
Vicuna,H,CookiesUtilFail.py,CookiesUtil,Fail,21.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,H,CSVProcessorFail.py,CSVProcessor,Fail,36.0,12.0,5.0,6.0,3.0,0.0,0.0
Vicuna,H,CurrencyConverterFail.py,CurrencyConverter,Fail,29.0,0.0,5.0,10.0,0.0,0.0,0.0
Vicuna,H,DatabaseProcessorError.py,DatabaseProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,DataStatistics2Error.py,DataStatistics2,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,DataStatistics4Error.py,DataStatistics4,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,DataStatisticsError.py,DataStatistics,Error,8.0,0.0,,3.0,0.0,0.0,0.0
Vicuna,H,DecryptionUtilsError.py,DecryptionUtils,Error,40.0,5.0,19.0,13.0,1.0,0.0,0.0
Vicuna,H,DiscountStrategyError.py,DiscountStrategy,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,DocFileHandlerError.py,DocFileHandler,Error,56.0,20.0,12.0,10.0,4.0,0.0,0.0
Vicuna,H,EightPuzzleError.py,EightPuzzle,Error,23.0,0.0,13.0,10.0,0.0,0.0,0.0
Vicuna,H,EmailClientError.py,EmailClient,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,EncryptionUtilsError.py,EncryptionUtils,Error,39.0,10.0,17.0,12.0,2.0,0.0,0.0
Vicuna,H,ExcelProcessorError.py,ExcelProcessor,Error,9.0,7.0,,4.0,2.0,0.0,0.0
Vicuna,H,ExpressionCalculatorError.py,ExpressionCalculator,Error,65.0,1.0,18.0,7.0,1.0,0.0,0.0
Vicuna,H,FitnessTrackerError.py,FitnessTracker,Error,29.0,7.0,10.0,9.0,2.0,0.0,0.0
Vicuna,H,GomokuGameError.py,GomokuGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,HotelSuccess.py,Hotel,Success,0.0,0.0,,0.0,0.0,1.0,1.0
Vicuna,H,HRManagementSystemError.py,HRManagementSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,HtmlUtilError.py,HtmlUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,ImageProcessorError.py,ImageProcessor,Error,22.0,0.0,1.0,7.0,0.0,0.0,0.0
Vicuna,H,InterpolationError.py,Interpolation,Error,11.0,5.0,,3.0,1.0,0.0,0.0
Vicuna,H,IPAddressError.py,IPAddress,Error,16.0,0.0,2.0,6.0,0.0,0.0,0.0
Vicuna,H,IpUtilError.py,IpUtil,Error,12.0,0.0,,3.0,0.0,0.0,0.0
Vicuna,H,JobMarketplaceError.py,JobMarketplace,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,JSONProcessorError.py,JSONProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,KappaCalculatorFail.py,KappaCalculator,Fail,8.0,6.0,,2.0,3.0,0.0,0.0
Vicuna,H,LemmatizationError.py,Lemmatization,Error,24.0,0.0,3.0,6.0,0.0,0.0,0.0
Vicuna,H,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,15.0,0.0,8.0,8.0,0.0,0.0,0.0
Vicuna,H,MahjongConnectError.py,MahjongConnect,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,ManacherError.py,Manacher,Error,22.0,5.0,6.0,9.0,1.0,0.0,0.0
Vicuna,H,MetricsCalculator2Error.py,MetricsCalculator2,Error,15.0,5.0,4.0,5.0,1.0,0.0,0.0
Vicuna,H,MetricsCalculatorError.py,MetricsCalculator,Error,19.0,40.0,,6.0,8.0,0.0,0.0
Vicuna,H,MinesweeperGameError.py,MinesweeperGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,MovieBookingSystemError.py,MovieBookingSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,MovieTicketDBError.py,MovieTicketDB,Error,10.0,0.0,,5.0,0.0,0.0,0.0
Vicuna,H,MusicPlayerError.py,MusicPlayer,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,17.0,5.0,1.0,6.0,1.0,0.0,0.0
Vicuna,H,NLPDataProcessorError.py,NLPDataProcessor,Error,13.0,0.0,3.0,5.0,0.0,0.0,0.0
Vicuna,H,NumberConverterError.py,NumberConverter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,NumberWordFormatterError.py,NumberWordFormatter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,14.0,5.0,5.0,7.0,1.0,0.0,0.0
Vicuna,H,OrderError.py,Order,Error,24.0,0.0,5.0,7.0,0.0,0.0,0.0
Vicuna,H,PageUtilError.py,PageUtil,Error,41.0,0.0,8.0,11.0,0.0,0.0,0.0
Vicuna,H,PDFHandlerError.py,PDFHandler,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,PersonRequestFail.py,PersonRequest,Fail,17.0,26.0,3.0,7.0,7.0,0.0,0.0
Vicuna,H,PushBoxGameFail.py,PushBoxGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,RegexUtilsError.py,RegexUtils,Error,1.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,RPGCharacterFail.py,RPGCharacter,Fail,29.0,0.0,1.0,7.0,0.0,0.0,0.0
Vicuna,H,ServerError.py,Server,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,ShoppingCartError.py,ShoppingCart,Error,17.0,0.0,4.0,8.0,0.0,0.0,0.0
Vicuna,H,SignInSystemError.py,SignInSystem,Error,24.0,0.0,6.0,12.0,0.0,0.0,0.0
Vicuna,H,SnakeError.py,Snake,Error,19.0,6.0,,5.0,3.0,0.0,0.0
Vicuna,H,SplitSentenceFail.py,SplitSentence,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,SQLGeneratorError.py,SQLGenerator,Error,24.0,0.0,1.0,8.0,0.0,0.0,0.0
Vicuna,H,SQLQueryBuilderFail.py,SQLQueryBuilder,Fail,9.0,0.0,,4.0,0.0,0.0,0.0
Vicuna,H,Statistics3Error.py,Statistics3,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,20.0,10.0,7.0,9.0,2.0,0.0,0.0
Vicuna,H,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,29.0,0.0,2.0,6.0,0.0,0.0,0.0
Vicuna,H,TextFileProcessorError.py,TextFileProcessor,Error,28.0,0.0,2.0,6.0,0.0,0.0,0.0
Vicuna,H,ThermostatError.py,Thermostat,Error,29.0,5.0,5.0,11.0,1.0,0.0,0.0
Vicuna,H,TicTacToeFail.py,TicTacToe,Fail,24.0,2.0,13.0,11.0,1.0,0.0,0.0
Vicuna,H,TimeUtilsError.py,TimeUtils,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,TriCalculatorFail.py,TriCalculator,Fail,15.0,30.0,,6.0,6.0,0.0,0.0
Vicuna,H,TwentyFourPointGameError.py,TwentyFourPointGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,URLHandlerError.py,URLHandler,Error,25.0,0.0,3.0,8.0,0.0,0.0,0.0
Vicuna,H,UrlPathFail.py,UrlPath,Fail,13.0,5.0,1.0,5.0,1.0,0.0,0.0
Vicuna,H,UserLoginDBError.py,UserLoginDB,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,VectorUtilError.py,VectorUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,VendingMachineError.py,VendingMachine,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,WarehouseError.py,Warehouse,Error,9.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,H,WeatherSystemError.py,WeatherSystem,Error,19.0,0.0,2.0,6.0,0.0,0.0,0.0
Vicuna,H,Words2NumbersError.py,Words2Numbers,Error,37.0,0.0,15.0,13.0,0.0,0.0,0.0
Vicuna,H,XMLProcessorError.py,XMLProcessor,Error,34.0,15.0,4.0,5.0,3.0,0.0,0.0
Vicuna,H,ZipFileProcessorError.py,ZipFileProcessor,Error,12.0,0.0,,5.0,0.0,0.0,0.0
Vicuna,C,AccessGatewayFilterError.py,AccessGatewayFilter,Error,16.0,5.0,6.0,7.0,1.0,0.0,0.0
Vicuna,C,AreaCalculatorError.py,AreaCalculator,Error,18.0,0.0,,6.0,0.0,0.0,0.0
Vicuna,C,ArgumentParserError.py,ArgumentParser,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ArrangementCalculatorFail.py,ArrangementCalculator,Fail,28.0,10.0,9.0,11.0,2.0,0.0,0.0
Vicuna,C,AssessmentSystemSuccess.py,AssessmentSystem,Success,37.0,0.0,16.0,16.0,0.0,1.0,1.0
Vicuna,C,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,16.0,5.0,5.0,6.0,1.0,0.0,0.0
Vicuna,C,AvgPartitionFail.py,AvgPartition,Fail,16.0,5.0,2.0,4.0,1.0,0.0,0.0
Vicuna,C,BalancedBracketsFail.py,BalancedBrackets,Fail,24.0,0.0,13.0,12.0,0.0,0.0,0.0
Vicuna,C,BankAccountError.py,BankAccount,Error,25.0,0.0,6.0,10.0,0.0,0.0,0.0
Vicuna,C,BigNumCalculatorError.py,BigNumCalculator,Error,24.0,15.0,11.0,10.0,3.0,0.0,0.0
Vicuna,C,BinaryDataProcessorError.py,BinaryDataProcessor,Error,34.0,0.0,10.0,10.0,0.0,0.0,0.0
Vicuna,C,BitStatusUtilError.py,BitStatusUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,BlackjackGameError.py,BlackjackGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,BookManagementDBError.py,BookManagementDB,Error,42.0,5.0,2.0,8.0,1.0,0.0,0.0
Vicuna,C,BookManagementFail.py,BookManagement,Fail,32.0,0.0,17.0,14.0,0.0,0.0,0.0
Vicuna,C,BoyerMooreSearchError.py,BoyerMooreSearch,Error,39.0,25.0,15.0,15.0,11.0,0.0,0.0
Vicuna,C,CalculatorError.py,Calculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,CalendarUtilError.py,CalendarUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,CamelCaseMapError.py,CamelCaseMap,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ChandrasekharSieveFail.py,ChandrasekharSieve,Fail,17.0,0.0,8.0,7.0,0.0,0.0,0.0
Vicuna,C,ChatError.py,Chat,Error,22.0,0.0,6.0,7.0,0.0,0.0,0.0
Vicuna,C,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ClassroomError.py,Classroom,Error,36.0,0.0,18.0,16.0,0.0,0.0,0.0
Vicuna,C,CombinationCalculatorError.py,CombinationCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ComplexCalculatorError.py,ComplexCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,CookiesUtilError.py,CookiesUtil,Error,24.0,0.0,2.0,4.0,0.0,0.0,0.0
Vicuna,C,CSVProcessorError.py,CSVProcessor,Error,42.0,22.0,5.0,6.0,5.0,0.0,0.0
Vicuna,C,CurrencyConverterFail.py,CurrencyConverter,Fail,28.0,0.0,3.0,7.0,0.0,0.0,0.0
Vicuna,C,DatabaseProcessorFail.py,DatabaseProcessor,Fail,38.0,0.0,3.0,5.0,0.0,0.0,0.0
Vicuna,C,DataStatistics2Error.py,DataStatistics2,Error,23.0,0.0,,7.0,0.0,0.0,0.0
Vicuna,C,DataStatistics4Error.py,DataStatistics4,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,DataStatisticsError.py,DataStatistics,Error,21.0,0.0,5.0,6.0,0.0,0.0,0.0
Vicuna,C,DecryptionUtilsError.py,DecryptionUtils,Error,28.0,0.0,12.0,11.0,0.0,0.0,0.0
Vicuna,C,DiscountStrategyError.py,DiscountStrategy,Error,20.0,10.0,4.0,7.0,2.0,0.0,0.0
Vicuna,C,DocFileHandlerError.py,DocFileHandler,Error,37.0,0.0,6.0,9.0,0.0,0.0,0.0
Vicuna,C,EightPuzzleError.py,EightPuzzle,Error,64.0,11.0,38.0,23.0,1.0,0.0,0.0
Vicuna,C,EmailClientError.py,EmailClient,Error,30.0,0.0,9.0,13.0,0.0,0.0,0.0
Vicuna,C,EncryptionUtilsError.py,EncryptionUtils,Error,32.0,0.0,15.0,12.0,0.0,0.0,0.0
Vicuna,C,ExcelProcessorError.py,ExcelProcessor,Error,36.0,12.0,9.0,9.0,3.0,0.0,0.0
Vicuna,C,ExpressionCalculatorError.py,ExpressionCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,FitnessTrackerError.py,FitnessTracker,Error,31.0,19.0,14.0,11.0,5.0,0.0,0.0
Vicuna,C,GomokuGameError.py,GomokuGame,Error,30.0,40.0,22.0,14.0,4.0,0.0,0.0
Vicuna,C,HotelSuccess.py,Hotel,Success,36.0,0.0,12.0,11.0,0.0,1.0,1.0
Vicuna,C,HRManagementSystemError.py,HRManagementSystem,Error,19.0,0.0,3.0,6.0,0.0,0.0,0.0
Vicuna,C,HtmlUtilError.py,HtmlUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ImageProcessorError.py,ImageProcessor,Error,43.0,0.0,7.0,11.0,0.0,0.0,0.0
Vicuna,C,InterpolationError.py,Interpolation,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,IPAddressError.py,IPAddress,Error,15.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,IpUtilError.py,IpUtil,Error,24.0,20.0,3.0,3.0,4.0,0.0,0.0
Vicuna,C,JobMarketplaceError.py,JobMarketplace,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,JSONProcessorPartialSuccess.py,JSONProcessor,PartialSuccess,27.0,10.0,4.0,4.0,2.0,0.0,0.0
Vicuna,C,KappaCalculatorError.py,KappaCalculator,Error,13.0,16.0,,2.0,5.0,0.0,0.0
Vicuna,C,LemmatizationError.py,Lemmatization,Error,43.0,0.0,12.0,8.0,0.0,0.0,0.0
Vicuna,C,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,16.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,MahjongConnectError.py,MahjongConnect,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ManacherError.py,Manacher,Error,10.0,5.0,2.0,4.0,1.0,0.0,0.0
Vicuna,C,MetricsCalculator2Error.py,MetricsCalculator2,Error,21.0,5.0,9.0,7.0,1.0,0.0,0.0
Vicuna,C,MetricsCalculatorError.py,MetricsCalculator,Error,19.0,30.0,,5.0,6.0,0.0,0.0
Vicuna,C,MinesweeperGameError.py,MinesweeperGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,MovieBookingSystemError.py,MovieBookingSystem,Error,20.0,0.0,6.0,8.0,0.0,0.0,0.0
Vicuna,C,MovieTicketDBError.py,MovieTicketDB,Error,26.0,0.0,1.0,5.0,0.0,0.0,0.0
Vicuna,C,MusicPlayerError.py,MusicPlayer,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,23.0,0.0,3.0,7.0,0.0,0.0,0.0
Vicuna,C,NLPDataProcessorError.py,NLPDataProcessor,Error,23.0,5.0,12.0,9.0,1.0,0.0,0.0
Vicuna,C,NumberConverterError.py,NumberConverter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,NumberWordFormatterError.py,NumberWordFormatter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,14.0,10.0,4.0,6.0,2.0,0.0,0.0
Vicuna,C,OrderError.py,Order,Error,27.0,0.0,8.0,10.0,0.0,0.0,0.0
Vicuna,C,PageUtilError.py,PageUtil,Error,29.0,5.0,6.0,8.0,1.0,0.0,0.0
Vicuna,C,PDFHandlerError.py,PDFHandler,Error,22.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,PersonRequestError.py,PersonRequest,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,PushBoxGameError.py,PushBoxGame,Error,44.0,0.0,18.0,12.0,0.0,0.0,0.0
Vicuna,C,RegexUtilsError.py,RegexUtils,Error,37.0,15.0,2.0,12.0,3.0,0.0,0.0
Vicuna,C,RPGCharacterError.py,RPGCharacter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ServerError.py,Server,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ShoppingCartError.py,ShoppingCart,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,SignInSystemFail.py,SignInSystem,Fail,26.0,0.0,7.0,11.0,0.0,0.0,0.0
Vicuna,C,SnakeError.py,Snake,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,SplitSentenceFail.py,SplitSentence,Fail,19.0,5.0,6.0,10.0,1.0,0.0,0.0
Vicuna,C,SQLGeneratorFail.py,SQLGenerator,Fail,16.0,0.0,,7.0,0.0,0.0,0.0
Vicuna,C,SQLQueryBuilderFail.py,SQLQueryBuilder,Fail,17.0,20.0,4.0,7.0,4.0,0.0,0.0
Vicuna,C,Statistics3Error.py,Statistics3,Error,39.0,25.0,13.0,15.0,5.0,0.0,0.0
Vicuna,C,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,TextFileProcessorError.py,TextFileProcessor,Error,29.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,ThermostatError.py,Thermostat,Error,49.0,10.0,17.0,15.0,1.0,0.0,0.0
Vicuna,C,TicTacToeFail.py,TicTacToe,Fail,28.0,7.0,19.0,16.0,2.0,0.0,0.0
Vicuna,C,TimeUtilsError.py,TimeUtils,Error,32.0,0.0,1.0,8.0,0.0,0.0,0.0
Vicuna,C,TriCalculatorError.py,TriCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,TwentyFourPointGameFail.py,TwentyFourPointGame,Fail,20.0,0.0,6.0,9.0,0.0,0.0,0.0
Vicuna,C,URLHandlerError.py,URLHandler,Error,14.0,0.0,,7.0,0.0,0.0,0.0
Vicuna,C,UrlPathError.py,UrlPath,Error,15.0,10.0,,4.0,2.0,0.0,0.0
Vicuna,C,UserLoginDBFail.py,UserLoginDB,Fail,30.0,0.0,2.0,6.0,0.0,0.0,0.0
Vicuna,C,VectorUtilError.py,VectorUtil,Error,25.0,20.0,2.0,6.0,4.0,0.0,0.0
Vicuna,C,VendingMachineError.py,VendingMachine,Error,27.0,0.0,9.0,8.0,0.0,0.0,0.0
Vicuna,C,WarehouseError.py,Warehouse,Error,41.0,0.0,16.0,15.0,0.0,0.0,0.0
Vicuna,C,WeatherSystemError.py,WeatherSystem,Error,17.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,Words2NumbersError.py,Words2Numbers,Error,19.0,0.0,4.0,5.0,0.0,0.0,0.0
Vicuna,C,XMLProcessorError.py,XMLProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ZipFileProcessorFail.py,ZipFileProcessor,Fail,27.0,10.0,4.0,6.0,2.0,0.0,0.0
Vicuna,I,AccessGatewayFilterError.py,AccessGatewayFilter,Error,22.0,10.0,5.0,6.0,2.0,0.0,0.0
Vicuna,I,AreaCalculatorError.py,AreaCalculator,Error,23.0,0.0,,6.0,0.0,0.0,0.0
Vicuna,I,ArgumentParserError.py,ArgumentParser,Error,20.0,0.0,5.0,8.0,0.0,0.0,0.0
Vicuna,I,ArrangementCalculatorError.py,ArrangementCalculator,Error,27.0,35.0,6.0,11.0,5.0,0.0,0.0
Vicuna,I,AssessmentSystemSuccess.py,AssessmentSystem,Success,40.0,5.0,32.0,19.0,1.0,1.0,0.9875
Vicuna,I,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,20.0,10.0,8.0,8.0,2.0,0.0,0.0
Vicuna,I,AvgPartitionError.py,AvgPartition,Error,13.0,10.0,,3.0,2.0,0.0,0.0
Vicuna,I,BalancedBracketsError.py,BalancedBrackets,Error,25.0,0.0,12.0,12.0,0.0,0.0,0.0
Vicuna,I,BankAccountError.py,BankAccount,Error,24.0,0.0,6.0,8.0,0.0,0.0,0.0
Vicuna,I,BigNumCalculatorError.py,BigNumCalculator,Error,7.0,15.0,,3.0,3.0,0.0,0.0
Vicuna,I,BinaryDataProcessorError.py,BinaryDataProcessor,Error,30.0,15.0,6.0,9.0,3.0,0.0,0.0
Vicuna,I,BitStatusUtilError.py,BitStatusUtil,Error,23.0,26.0,8.0,13.0,5.0,0.0,0.0
Vicuna,I,BlackjackGameError.py,BlackjackGame,Error,39.0,5.0,23.0,13.0,1.0,0.0,0.0
Vicuna,I,BookManagementDBError.py,BookManagementDB,Error,36.0,5.0,,7.0,1.0,0.0,0.0
Vicuna,I,BookManagementError.py,BookManagement,Error,22.0,0.0,13.0,8.0,0.0,0.0,0.0
